gene_name	gex
EFCAB13	0.0
ARL17B	0.0
ATXN7L3B	90.052357228571
CAPN11	0.0
CES3	3.5559628788229705
OR6Q1	0.0
AFF1	1.05717815316359
CFAP161	0.0
NACA2	0.0
SLC36A2	0.0
CTNND2	0.0
FAM120AOS	1.05717815316359
OR2A14	0.0
CAB39L	0.0
TNFRSF11A	0.0
TDRD15	0.0
PDZD8	0.0
CD163	0.0
CAV1	0.0
SPARCL1	0.0
SMAD6	0.0
STARD6	0.0
GPC1	0.0
ASCC3	94.9538195750567
PERP	13.070566257295301
PCDHB2	0.0
ARNTL	31.907558804573696
ABCA9	0.0
EFCC1	0.0
PCDH9	0.0
CFAP65	0.0
MSMO1	2.5948918304924398
PLA2G4B	0.0
SOX9	54.7810497548404
PLCG2	1.05717815316359
NDUFA5	3.07542735465771
GTPBP1	11.3406383703003
CFAP97	116.097382638328
RPL35	1591.53365603536
RHOQ	1.63382078216191
PLAT	0.0
KIF23	0.0
CD3G	0.0
LRRC45	1.05717815316359
DNAAF4	0.0
SMAD5	42.3832332313765
ANKMY1	19.029206756944603
AGTPBP1	5.38199787065099
TMEM270	0.0
RCOR2	0.0
MCMBP	48.3418737310258
SLC25A35	0.0
BMP2	0.48053552416526707
AMIGO3	4.90146234648572
FMC1	0.0
LETMD1	41.3260550782129
CNTN6	0.0
MESP2	0.0
CD226	0.0
CCDC126	0.0
DOP1A	64.5839744478118
ZC3H12D	0.0
MTPN	99.56696060704321
LTK	1.05717815316359
SLC16A11	0.0
SLC12A6	0.0
GAA	12.3017094186308
DIDO1	27.294417772587103
OR2A2	0.0
PAAF1	564.05259826519
EMC2	0.0
DEFB136	0.0
REC114	0.0
RETSAT	0.48053552416526707
PIK3R1	0.0
KLHL38	0.0
TXNDC5	40.845519554047705
TRUB1	0.48053552416526707
GRIN1	0.0
KIAA1586	29.312666974081303
PHLDA1	1.05717815316359
LVRN	0.0
MBD6	0.0
ICA1L	0.0
ZBTB21	180.34498221922502
FTCDNL1	0.0
BSN	0.0
ABTB1	49.01462346485721
SEPTIN12	0.0
TGFBR1	0.0
PEX5	1.63382078216191
CLDN15	0.48053552416526707
FZD8	1.05717815316359
ROPN1B	0.0
PCSK1	0.0
C11orf24	66.12168812514071
RGS9	0.0
CORIN	0.0
TF	0.0
NELFB	44.978125061869
PARP3	10.956209950968098
CLMP	0.0
SPG21	0.0
FCN1	0.0
MEIOB	0.0
FOSL1	14.3199586201249
TTC33	233.732478953986
BBS12	1.05717815316359
IGFBP2	0.0
HOXC5	0.0
MYH11	0.0
ZNF654	2.1143563063271698
NDRG1	23.8345619985972
SPTLC1	0.48053552416526707
SLC5A7	0.0
EVA1A	0.0
TEX55	0.0
ANGPTL2	0.0
OR51B5	0.0
KLHL32	0.48053552416526707
TREH	0.0
SPATS1	0.0
TBC1D13	7.88078259631037
IL18	0.0
TMIGD1	0.0
WWP1	0.0
SNX8	1.05717815316359
CHMP1A	88.51464355124209
EBAG9	0.0
CERS6	24.411204627595502
USP17L2	0.0
HDC	0.0
MYC	4.90146234648572
ZDHHC11B	0.0
GUCY1A2	0.0
PFKM	116.289596847995
FER1L5	0.0
OXNAD1	228.879070159916
GPR83	0.0
KLRC3	0.0
BAIAP3	0.0
COX7B2	0.0
USP17L27	0.0
ID2	0.0
NPIPB15	0.0
ATP5MC3	758.381164237624
LGI1	0.0
TSGA10	0.0
GAPDH	229.59987344616403
KLHL3	0.0
MIEF1	0.0
UBE2E3	0.0
WFDC11	0.0
ANKRD34C	0.0
ANKEF1	0.0
AASDH	92.4550348493973
HMGN1	189.42710362594798
BTN2A2	373.760530695744
CLEC1B	0.0
NDEL1	115.184365142414
STX7	306.29334310294104
BBS2	34.214129320567004
OR5K1	0.0
ZPBP	0.0
SNX18	1.63382078216191
CSNK2B	0.48053552416526707
SHISA6	0.0
TAGAP	13.070566257295301
RING1	0.0
OLFM4	0.0
MRPL53	63.7190105043143
PSKH1	1.05717815316359
KRT23	0.0
NAXD	4.51703392715351
FNDC3B	0.0
DIP2A	0.0
BEND4	0.0
TRIP12	0.0
CDK20	0.0
UBQLN3	0.0
HK2	0.48053552416526707
USP40	0.0
MTHFD1L	3.5559628788229705
SGK3	0.0
SNRPD3	195.145476363515
RNF6	2.5948918304924398
SNX31	0.0
LTA4H	0.48053552416526707
DDX17	125.90030733129998
GALNT18	0.48053552416526707
LIPG	0.0
TBPL1	0.0
BAAT	0.0
DDX47	0.0
RGPD8	0.0
DIP2B	14.3199586201249
FGF8	0.0
DENND6B	0.0
ETV7	0.0
HYAL3	14.8004941442902
MGAT4C	0.0
KCNA6	0.0
EIF2S2	9.41849627363922
TARS1	0.0
TTC23	16.145993611953003
ZNF37A	118.500060259155
ADAMTS20	0.0
CDKN2AIPNL	33.8297009012348
CHRNA10	0.0
SPHK1	0.0
TTC36	0.0
PCDHB14	0.0
ANTXR2	0.0
WFDC12	0.0
ZNF668	0.0
TGFA	0.0
POTEF	0.0
ORMDL1	0.0
CIBAR1	0.0
PRR23C	0.0
NAMPT	25.18006146626
SLA2	4.03649840298824
PRR23B	0.0
APBB2	46.419731634364794
TIMMDC1	292.646134216647
CYP7B1	54.7810497548404
RICTOR	49.3990518841894
PTGES3L	0.0
CEP295	0.0
SLC15A1	0.0
MLIP	0.0
TAC3	0.0
SFI1	18.356457023113197
ZBTB12	0.48053552416526707
CCL1	0.0
ALS2CL	0.0
SLC39A12	0.0
MITF	0.0
LRRIQ4	0.0
PHYHIP	0.0
URGCP	58.0486913191642
CTBP2	0.0
LTBR	0.0
CENPQ	18.356457023113197
ARL6IP1	2164.81253636453
PRSS58	0.0
RAB31	0.0
P2RX6	0.0
SNAPC3	95.6265693088881
ASB13	0.0
FAM8A1	14.8004941442902
AAK1	1.05717815316359
LRRN4	0.0
FXYD6	0.0
LTA	115.52074000933001
RAB38	4.51703392715351
PARM1	66.12168812514071
DES	0.0
CACNA1H	0.0
RPS2	411.050087370969
IRAK2	12.59003073313
ATP1B2	0.0
CFAP100	0.0
ENPP5	0.0
CCL24	0.0
PCK1	0.0
FRMD5	0.0
SLC4A11	0.0
PCID2	306.86998573193904
RANBP2	0.0
EFCAB3	0.0
SGPP2	17.5876001844488
SERINC5	0.0
CWH43	0.0
NCAPH2	29.697095393413502
EDAR	0.0
TAF6	29.697095393413502
AP1S3	30.177630917578696
AP4E1	0.48053552416526707
ZNF33A	26.813882248421898
RETNLB	0.0
LDLRAD4	0.0
NSD3	2.1143563063271698
SP140L	6.24696181414847
B4GALT6	0.0
GJD3	0.0
PTPRN	0.0
CCNB2	81.5949320032623
IFNK	0.0
ATP13A4	0.0
RAMP2	0.0
MCF2L	0.0
MC2R	0.0
PAK5	0.0
DDX58	13.070566257295301
ZNF778	5.86253339481625
BMP2K	33.349165377069504
NAT1	0.0
RAB30	0.0
CYC1	366.16806941393304
SGSM2	0.0
CTRB2	0.0
TNFRSF17	0.0
KRR1	203.170419617075
TRIM37	7.400247072145111
USO1	24.1228833130964
MAPK14	1.05717815316359
LRP1	0.0
SLC2A10	0.0
ADAMTSL1	0.0
ZFP41	3.07542735465771
RFC2	1.63382078216191
P2RY14	0.0
FOXD4L1	0.0
PDIA2	0.0
IL21	0.0
FA2H	1.05717815316359
RBM48	211.82005905204898
ZDHHC1	0.0
APIP	38.250627723555205
SNRPD1	407.01358896798104
HRH4	0.0
TPRA1	13.070566257295301
PTX4	0.0
CDK14	13.4549946766275
TECTA	0.0
OR9A4	0.0
C4orf46	2.1143563063271698
TARBP2	62.902100113233395
ERV3-1	40.4610911347154
ZNF213	2.5948918304924398
HSF2BP	1.05717815316359
VIP	0.0
TUBB3	1.05717815316359
ZBTB47	0.0
GRN	4.03649840298824
CCL22	607.0124741255651
GPR149	0.0
RIN2	0.48053552416526707
DACH1	0.0
ZCCHC2	0.0
OR8I2	0.0
FKBP14	19.5097422811098
SLC30A6	15.761565192620699
RSPO2	0.0
SLC38A1	0.0
C22orf23	0.48053552416526707
UPB1	0.0
MACROH2A1	283.41985215267397
DUOXA2	0.0
NIFK	90.052357228571
BORCS7	31.523130385241497
DOK3	54.3485677830916
GPSM1	0.0
TMEM106C	380.488028034058
LRTM2	0.0
SLC25A26	143.295693306082
NT5C3B	73.7141494069519
GLDC	19.029206756944603
ZNF398	4.03649840298824
GALK2	23.1618122647658
SEMA4C	0.0
SCYL2	10.956209950968098
CCL20	43.152090070040906
TAOK3	0.0
SMIM32	0.0
PRKAA1	0.0
FBLN7	0.0
CAMSAP1	0.0
NOMO2	0.48053552416526707
BTBD1	1.05717815316359
FTCD	0.0
TLE4	0.48053552416526707
CRYAB	0.0
TRPM8	0.0
KRTAP4-2	0.0
ERCC5	211.82005905204898
PCDH12	0.0
CASP8	1.05717815316359
FBH1	65.8333668106415
AP1AR	5.38199787065099
FZD1	0.0
CD27	19.029206756944603
USP46	30.658166441743997
PLK1	2.5948918304924398
KIF22	613.259435939713
CMTR2	67.6594018024695
SLC22A4	0.0
GNAI1	0.0
HAS2	0.0
CLGN	0.48053552416526707
CARNS1	0.0
ZNF202	11.773120342049
HMGA2	0.48053552416526707
PLGLB1	0.0
ZC3H10	5.86253339481625
CDR2L	0.0
NLRP14	0.0
ZNF721	48.5340879406919
MDK	15.4732438781216
COPS8	155.309081410214
NCOA5	34.8868790543983
NME1-NME2	80.34553964043259
ASTN2	22.296848321268396
ITGA6	0.0
PRADC1	28.447703030583803
OR3A2	0.0
TTC14	215.279914826039
SCNN1B	0.0
ZCCHC10	129.456270210123
CABIN1	2.5948918304924398
FXYD4	0.0
OR6V1	0.0
RAC3	0.0
TEX261	16.6265291361182
RYR3	0.48053552416526707
ADH4	0.0
KLRF2	1.63382078216191
ZNF821	36.9051282558925
ARL2BP	23.8345619985972
NEFL	0.0
STAT4	0.0
PRKAR2B	0.0
AFP	0.0
MSH5-SAPCD1	2.5948918304924398
TMEM174	0.0
ZRANB3	7.88078259631037
DSC3	0.0
PER1	0.0
FOXM1	0.0
CDK15	0.0
XAF1	951.556444952061
CYBRD1	23.8345619985972
DVL2	0.48053552416526707
PDE3A	0.0
PSAPL1	0.0
C10orf53	0.0
IL7	66.5541700968894
RPH3AL	0.0
CDK5RAP2	0.48053552416526707
MLN	0.0
SLC22A18AS	0.0
EXOSC1	2.1143563063271698
AGPAT2	0.0
MMP19	0.0
BBS1	233.39610408707
BACE1	0.48053552416526707
GKN2	0.0
G6PC1	0.0
USP5	201.53659883491298
ZNF16	0.0
C17orf78	0.0
DPP6	0.0
SCGB3A2	0.0
CANX	454.39439165067597
MCM6	0.48053552416526707
DAGLA	0.0
KRT7	0.0
RASA4	1.05717815316359
NTSR1	0.0
SUN1	0.0
KCNJ2	2.5948918304924398
ICAM2	0.0
DGKE	0.0
SPDYE11	0.0
ZAN	0.0
LYZ	0.0
TBRG1	240.26776208263303
SLC26A5	0.0
C6orf58	0.0
SYNGR2	1.05717815316359
TACR3	0.0
ZNF706	2.5948918304924398
GLRA3	0.0
ELMOD1	0.0
CTSV	1.05717815316359
FBXL19	0.0
ADCY3	0.0
DBX2	0.0
DIS3L2	84.3820380434208
NUPR1	5.38199787065099
PLEKHM1	0.0
NMUR2	0.0
ID1	1.05717815316359
PIGU	0.0
UBAP1L	0.0
UBE2D3	0.0
GLTPD2	0.0
PDILT	0.0
SETD5	60.5474760448236
GRP	0.0
RIT2	0.0
ABCD2	6.63139023348068
PROM2	0.0
BCKDK	2.5948918304924398
USP17L12	0.0
MYO15B	0.0
PSMD12	195.62601188768002
BHLHE22	16.6265291361182
PRR20B	0.0
PDE6H	0.0
PDCD2	101.48910270370399
DNAJB7	0.0
TNFRSF6B	0.0
DERL2	0.48053552416526707
C3orf62	0.0
TEPSIN	0.48053552416526707
ZFAND2B	18.068135708613998
PARP8	1.05717815316359
CHRNA3	0.0
KCNC1	0.0
TMTC1	0.0
CHST5	0.0
CDC42SE2	504.946728792862
TEX49	0.0
FOLR2	0.0
PANK2	2.1143563063271698
ATP6V1H	1.63382078216191
RBM20	0.0
KLHL18	57.4720486901659
SCAI	0.0
SPI1	41.3260550782129
AGAP9	0.0
CPNE5	81.5949320032623
ZNF768	4.90146234648572
ARHGEF17	0.48053552416526707
MAP3K13	0.0
GPR179	0.0
GPATCH11	16.145993611953003
MS4A15	0.0
ALOX5	0.48053552416526707
OXLD1	0.0
DCDC2C	0.0
PABPC1	0.0
LMLN	4.51703392715351
ADARB1	0.0
NAALADL1	0.0
ANKRD60	0.0
INTS14	1.05717815316359
TTC12	0.0
OR9A2	0.0
JAKMIP3	0.0
RBFOX3	0.0
CATIP	0.0
CAPN10	0.0
MEP1A	0.0
ELF1	2.5948918304924398
R3HDM2	0.0
CAGE1	0.48053552416526707
SCN9A	0.0
TFIP11	55.934335012837
ARL4A	0.0
MINDY2	0.0
VGLL4	0.0
NOCT	2.1143563063271698
PPP1R18	0.0
PLET1	0.0
TRPM7	0.0
CEP55	1.63382078216191
OR14J1	0.0
NOP56	0.48053552416526707
TEX37	0.0
NFATC1	2.1143563063271698
HSPA1L	0.0
HTRA2	4.51703392715351
RPS25	80.0572183259334
MPDZ	0.0
HMGN4	39.980555610550205
FAM120B	0.0
TBX1	0.0
EPYC	0.0
PTGDR2	0.0
TGOLN2	7.400247072145111
INTS10	0.48053552416526707
KHDC3L	0.0
TEN1-CDK3	187.312747319621
SMAD1	0.0
OSBP	0.48053552416526707
CD200R1	0.0
CFTR	5.86253339481625
MRPL18	0.48053552416526707
EXOSC9	86.4002872449149
STX8	8.553532330141751
LYN	0.0
USP39	4.90146234648572
NEPRO	126.573057065131
DEFB106B	0.0
TCHP	176.933179997651
MYBPC3	0.0
SENP3-EIF4A1	1.05717815316359
HESX1	0.0
DGUOK	335.50990297218897
TENT4A	0.0
OR56B1	0.0
MAB21L1	0.0
PARP16	14.8004941442902
TSPAN19	0.0
EPSTI1	0.48053552416526707
DDIT3	83.0365385757581
PHF11	0.0
UFM1	3750.09923058574
COMTD1	12.3017094186308
CEP126	0.0
HLTF	0.0
P2RY2	0.0
CPVL	0.0
CERK	0.0
CHODL	0.0
PRSS8	0.48053552416526707
PEBP4	0.0
SDS	0.0
EPPK1	0.0
MTFR1	117.154560791492
KLRC2	0.0
GIN1	16.145993611953003
UGT1A4	0.0
SMOC2	0.0
RFXAP	0.0
TFG	48.3418737310258
OSTC	720.707179143067
ST7	10.571781531635901
GTF2IRD1	0.0
STAR	0.0
SLC25A17	0.0
LY6D	0.0
MIOS	0.0
AFM	0.0
GRIN2A	0.48053552416526707
PRIM2	55.646013698337896
CBX2	2.5948918304924398
MTX3	6.63139023348068
C7orf31	2.1143563063271698
RXRB	0.0
SEC61A1	93.2238916880617
SH3TC2	0.0
PFN4	0.0
CCER1	0.0
C17orf80	45.3144999287846
COPS6	61.989082617319404
NANOG	0.0
CD7	4.03649840298824
ECEL1	0.0
DAGLB	63.286528532565605
TTLL4	45.3144999287846
CD2AP	0.0
ACSM2B	0.0
ANKRD63	0.0
ZNF143	0.0
SNRPG	863.4262298201511
DPPA3	0.0
KRTAP10-3	0.0
HNF4A	0.0
PPIL4	0.0
MND1	29.312666974081303
MRPS27	0.48053552416526707
VPS13C	62.08518972215239
EIF2B4	78.90393306793679
TBCD	91.4939638010668
LIN54	2.5948918304924398
RNF175	0.0
KHDC1	0.0
AFAP1L1	0.0
EHHADH	3.07542735465771
PRR15	0.0
WFDC3	0.48053552416526707
NEURL1B	0.0
AKR1C4	0.0
RTKN2	0.0
MAPRE2	0.0
TRIM21	1.05717815316359
MAP4K4	53.2433360775115
PMS2	66.8905449638051
CST6	0.0
BCO1	3.07542735465771
AKR1B10	0.0
ERCC8	117.82731052532301
ADAMTS1	0.0
PLA2G3	0.0
MNS1	0.0
TAB1	0.0
ZNF184	16.6265291361182
MAT2A	1265.82667775615
PARD3	6.24696181414847
GRAPL	0.0
PIP5K1B	0.48053552416526707
PPP1R1B	0.0
EMSY	51.9939437146818
PRCD	0.0
TRIM71	0.0
SCAMP2	0.0
SLC26A8	0.0
BTBD16	0.0
CDIP1	106.96720767918801
PRKAG3	0.0
ADAM17	32.8686298529042
OR2A12	0.0
LRRC70	0.0
CRAT	0.48053552416526707
CALCRL	30.9464877562432
CX3CL1	8.16910391080953
OSBPL3	0.0
SLC12A1	0.0
PKNOX2	0.0
PPM1M	0.0
PIGB	6.63139023348068
WDR76	234.50133579265
SLMAP	0.0
IQCB1	807.491894807314
OR52E6	0.0
TERB1	0.0
ACACB	0.0
COMMD2	228.20632042608503
NABP1	0.0
KRT9	0.0
MLLT6	1.05717815316359
AHNAK	26.813882248421898
LRRC72	0.0
GPR26	0.0
ADCYAP1	0.0
TMEM211	0.0
EGR1	0.0
LNPK	244.54452824770402
PHRF1	11.773120342049
PPM1G	72.17643572962301
TPH2	1.63382078216191
RPUSD3	199.03781410925302
MINDY4	0.0
USP42	7.111925757645951
E2F6	0.0
CYP1A1	0.0
HRH3	0.0
DNAJC15	0.0
MMP9	15.4732438781216
MYEOV	0.48053552416526707
SDK2	0.0
POPDC2	0.0
STON1	0.0
GOLM1	0.0
TCTE1	0.0
XPO7	0.0
SDHAF2	495.33601830955706
LARGE2	0.0
TTLL2	0.0
TIMM10	68.42825864113401
FANCI	491.9722696404
MKRN3	1.63382078216191
THEM6	1.63382078216191
KBTBD7	8.16910391080953
ELOA2	0.0
NCBP2AS2	31.2348090707423
FHIP1A	0.48053552416526707
HERC3	6.63139023348068
RPS3A	1.63382078216191
POLI	0.0
EIF3F	45.7469819005334
MFSD11	0.0
MERTK	0.0
COL18A1	0.0
LHPP	0.0
ABI3	1.63382078216191
RIPOR3	0.0
YWHAQ	1101.4835284916198
SFT2D1	0.0
HTR3C	0.0
PCSK7	0.0
SCO1	146.082799346241
GPR12	0.0
NDUFA10	270.06096458087995
KMT5A	58.913655262661706
SLC12A3	0.0
MORN2	12.3017094186308
SREBF1	0.0
NECAB1	0.0
BICDL2	0.0
POU6F1	0.48053552416526707
OR5M11	0.0
IL17REL	0.0
ZNF764	0.48053552416526707
GLG1	0.0
FZD5	0.0
DHFR2	24.891740151760803
SFRP2	0.0
MON1B	143.007371991583
NME4	9.41849627363922
IRF5	24.1228833130964
CALML5	0.0
SMO	0.0
POLR2L	591.4431231426099
MED23	55.0693710693395
RTTN	0.0
C17orf49	20.1824920149412
ARID2	0.0
TFAP2C	1.05717815316359
COX6A2	0.0
SMG8	17.2992788699496
CLEC2B	31.523130385241497
RFESD	11.3406383703003
TSBP1	0.0
SHISAL1	0.0
GNL1	2.1143563063271698
IL17RD	0.0
POLR1C	192.694745190272
SPDYE2	0.0
SARAF	0.48053552416526707
TAS2R41	0.0
CAMK4	0.0
SHOC1	0.0
GCSAM	1114.65020185375
FAM47E-STBD1	0.0
CSTF3	65.8333668106415
FOXD4L3	0.0
NKX1-2	0.0
HPCAL1	16.9148504506174
JARID2	29.312666974081303
BOLL	0.0
DYNLT2	9.41849627363922
ATF7IP	1.05717815316359
PDZD2	0.0
ELOVL3	0.0
RAB1A	122.824879976642
OR51E2	0.0
MAN1B1	9.80292469297144
USP7	0.0
SEPTIN9	0.0
DELE1	25.6605969904252
PPARD	75.9246128181121
GRAMD1B	0.0
BTNL3	0.48053552416526707
ZC3HAV1	0.0
SREK1	41.6143763927121
KCNK18	0.0
UGT2B4	0.0
MAPK13	39.692234296051005
A2M	0.0
DPH1	0.0
CFAP54	1.05717815316359
CD79B	619.121969334529
SGK2	0.0
PHPT1	2.5948918304924398
ACAA2	75.9246128181121
IFI35	0.0
ARF3	804.6086816623219
H2AC1	0.0
PRF1	69.9659723184628
CLTC	0.0
CCDC103	12.3017094186308
SUMO4	0.0
RNF40	0.0
HOXB4	0.0
LRRC15	0.0
GAS2L2	0.0
FLYWCH2	72.4647570441222
SMIM20	0.0
ZNF248	72.17643572962301
SMIM43	0.0
GOLGB1	448.77212601794196
NFIL3	0.48053552416526707
MCEE	27.294417772587103
PMM1	0.0
ZC3H7B	76.4051483422774
ARHGAP9	1.05717815316359
MRPS10	153.771367732885
HHIP	0.0
IPO8	0.0
PLA1A	1.05717815316359
METTL14	559.055028813871
HNRNPH3	0.48053552416526707
KAT6A	32.484201433572004
NUDT5	228.879070159916
CMC1	0.0
SPATA5	108.60102846135
HLCS	4.90146234648572
PDGFB	0.0
ATP6V1G2	25.6605969904252
KHK	6.63139023348068
SIL1	128.206877847293
C9orf50	0.0
IPMK	4.90146234648572
ASCC2	0.0
EIF4G1	0.48053552416526707
ENAM	0.0
HNF4G	1.05717815316359
DEFB124	0.0
MAPKAP1	277.172890338526
MPP3	0.0
TSPAN5	1.05717815316359
TP53INP2	4.90146234648572
PALLD	0.0
SCRT2	0.0
CPQ	0.0
GPR180	6.63139023348068
PCDHGA9	0.0
TRMT2A	0.0
GNLY	17.2992788699496
LIAS	15.761565192620699
GUCY1B1	99.56696060704321
G6PC3	0.48053552416526707
RAP1GAP2	0.0
TAS2R31	0.0
MAP3K8	42.3832332313765
RINT1	0.48053552416526707
FRS2	0.0
SP7	0.0
H4C1	0.0
EBF2	0.0
SIRPB2	0.0
GLO1	0.0
AFF4	0.48053552416526707
C2orf76	173.42527067124502
UNC5D	0.0
CSMD1	0.0
CTNNBL1	0.0
OR2I1P	0.0
MTHFD2L	0.0
CCND1	0.0
ALG1	18.6447783376123
UTP3	313.213054650921
HMGB1	18.356457023113197
DEFB130A	0.0
EEF1E1	1.05717815316359
CASC3	0.48053552416526707
HBA1	0.0
SDHAF4	216.721521398535
STAC	0.0
MAFF	17.2992788699496
H2AZ1	871.403119521294
HEATR3	45.3144999287846
TM7SF3	0.0
STYXL1	190.292067569446
AAGAB	0.0
KLHL14	0.0
NISCH	19.5097422811098
TRIM36	0.0
RBBP9	64.0073318188135
MYCBP2	4.90146234648572
CDYL	0.0
NEURL4	0.0
FAM3C	138.394230959597
KRTAP21-2	0.0
SPINK13	0.0
MGAT3	0.48053552416526707
CPT1B	0.0
CCN5	0.0
MMP3	0.48053552416526707
KRTAP8-1	0.0
SIT1	28.928238554748997
SPAG1	5.86253339481625
LONRF1	0.0
OR5P2	0.0
FAM217A	0.0
SLC2A4	0.0
EVA1C	0.0
AGER	0.0
FOLH1	0.0
H3Y1	0.0
SCAPER	0.0
CLEC12B	0.0
OPRPN	0.0
GGCT	320.805515932732
SMCO2	0.48053552416526707
EIF1	1486.48859045284
CELF2	2.5948918304924398
RNF165	0.0
DMGDH	1.63382078216191
UBE2D4	0.0
CLU	0.0
ZSCAN10	0.0
DUSP1	1.63382078216191
CHD3	0.0
CC2D2B	0.0
SNORC	0.0
LRP11	0.0
TUB	0.0
SOCS2	0.0
ANKRD46	2.1143563063271698
SLFN12L	1.05717815316359
CMSS1	0.0
FAM118B	16.6265291361182
MANBA	97.06817588138391
TRIM74	0.0
FAM117B	0.0
KERA	0.0
TDRD1	0.0
ELOVL4	0.0
GRHL2	0.0
PKHD1L1	0.0
ITIH2	0.0
PARL	69.4854367942975
AKR1D1	0.0
TUBGCP2	124.362593653971
SLIT1	0.0
SCN11A	0.0
RNF144A	9.41849627363922
LMF2	0.48053552416526707
PPDPF	146.707495527656
SEC62	669.770413581548
BCO2	0.0
POLR1A	0.0
NPLOC4	11.773120342049
KPNA1	6.63139023348068
TCFL5	0.0
CUL4A	0.0
RTP1	0.48053552416526707
SRMS	0.0
PI4K2B	92.4550348493973
NDUFA9	432.289757539074
SP5	0.0
KRT32	0.0
TH	0.0
DDX23	0.0
CABYR	0.0
ITGA3	0.0
LY6G6F-LY6G6D	0.0
ANKRD11	0.48053552416526707
ZDHHC2	0.0
CXCR1	0.0
CYB5R2	69.0049012701323
PRSS37	0.0
GINS1	0.0
SNCG	0.0
SPEF2	0.0
JHY	0.0
CEBPZ	0.0
METTL9	163.57429242585698
SNX33	0.0
JPH1	0.0
SETD1A	0.48053552416526707
TOGARAM2	0.0
MYL12B	0.48053552416526707
SLC18A1	0.0
C20orf141	0.0
DUSP28	11.773120342049
SCGB1D1	0.0
CORO2B	0.0
EDEM1	91.4939638010668
PPCDC	167.803005038511
SLURP1	0.0
STOX1	0.0
CEMIP	0.48053552416526707
CNOT2	0.0
PAXBP1	74.5791133504494
BCL6	0.0
TCOF1	96.6837474620516
MTHFSD	82.6521101564258
RIMBP3B	0.0
CCDC168	0.0
PPRC1	96.49153325238551
ERI2	0.0
PSMB3	251.560346900517
AGFG2	0.0
NUTM1	0.0
NEMP2	22.296848321268396
BECN1	0.0
TRIM48	0.0
CENPO	36.9051282558925
ITGB1	0.0
ZNHIT3	225.85169635767502
ZNF485	11.3406383703003
LIMS2	0.0
POTEC	0.0
MAPK6	31.2348090707423
OR5K4	0.0
ZNF804A	0.0
NUDT8	113.214169493337
CDS2	79.38446859210201
SLC35A5	0.0
DBI	11.773120342049
HNF1B	0.0
CFI	0.0
TNC	0.0
TMEM18	144.929514088244
GAPVD1	0.48053552416526707
RARS2	76.74152320919309
CEP131	1.05717815316359
TTBK2	0.0
CAPNS2	0.0
DCC	0.0
ANXA5	1205.18309460649
SUCLG1	0.0
TMEM236	0.0
TINAG	0.0
CCDC32	263.525681452232
SULT1A4	0.0
XYLB	39.4039129815519
RPS19BP1	251.560346900517
MLXIPL	0.0
SLC25A3	1294.4665949964
MOB1B	8.553532330141751
STX5	311.002591239761
CARD11	0.0
GSE1	0.48053552416526707
PRDM1	0.0
TMOD2	0.0
GOT1	7.88078259631037
DRD1	0.0
ZFAND5	0.48053552416526707
CACNA2D1	1.05717815316359
ENHO	0.0
TRPV5	0.0
DOCK3	0.0
PPP1R42	0.0
BCAR1	0.0
KLKB1	0.0
PCBP2	0.0
NOM1	0.0
GUCA1C	0.0
OR11H1	0.0
OR4M2	0.0
CYHR1	2.5948918304924398
DDX19B	107.928278727519
TACC2	0.0
IGF2BP1	1.63382078216191
TOLLIP	0.0
CBX1	17.2992788699496
PPP4R3B	457.277604795668
NEK6	161.027454147781
CLIC6	0.0
POLDIP2	87.88994736982728
EVI2B	327.004424194464
GOSR1	393.750808501019
SPDYE6	0.0
PCMTD2	0.48053552416526707
ERLIN2	0.0
PPM1B	78.5195046486046
OR10A3	0.0
ELAC2	18.068135708613998
PLCH1	0.0
GLS2	0.48053552416526707
CPSF1	1.63382078216191
ADAL	33.349165377069504
CAMK1	0.0
NTS	0.0
STUB1	0.48053552416526707
FOXJ1	0.0
FAM133B	2.1143563063271698
TSPO2	0.0
DSTN	111.96477713050699
DPM2	175.53962697757197
F7	0.0
ALYREF	41.3260550782129
CRLS1	0.48053552416526707
FBXO15	0.48053552416526707
KCNK16	0.0
ULK4	8.553532330141751
UBA5	82.41184239434321
APOBEC3D	29.312666974081303
SYNCRIP	104.660637163195
CAPN5	0.0
C17orf107	0.0
DGCR2	25.6605969904252
GRK5	0.48053552416526707
RAD1	0.0
ABLIM1	0.0
OR2J1	0.0
GABBR1	0.0
PROCA1	0.48053552416526707
MTMR3	43.7287326990393
TRABD2A	0.0
GPR148	0.0
NPTX2	0.0
LCN9	0.0
PLEKHA5	0.0
MYMK	0.0
PNLIPRP1	0.0
HSD17B13	0.0
RAB2A	0.48053552416526707
CERS3	0.0
CEP63	20.7591346439395
C8orf34	0.0
OGFR	0.0
OVCA2	0.48053552416526707
CNOT9	2.1143563063271698
AQP7	0.0
CD28	0.0
SGTB	1.05717815316359
ESCO1	59.8747263109922
PIRT	0.0
STRADA	9.80292469297144
ST3GAL1	36.088217864811504
DEFB103B	0.0
TRPC3	0.0
SGSH	0.0
GTDC1	0.0
TACC3	0.0
RBPMS2	0.0
MYRF	4.90146234648572
SLC16A14	0.0
GNA14	0.0
DDAH2	0.0
OR5B3	0.0
PTGDS	0.0
TUBB4B	27.6307926395028
TMEM41A	17.2992788699496
TLK1	39.4039129815519
ABCC9	0.0
NCOA6	0.48053552416526707
CEP41	127.053592589296
